"V1" "V2" "V3" "V4" "V5" "V6"
"781" 946194.361167034 810032.290887894 325189.504729878 649541.692471221 156152.473663293 5039416.62557324
"782" 775880.130225321 753786.336718041 327748.627754328 653768.840943307 156894.400107477 5065395.53445826
"783" 655757.075114857 703551.344589703 329748.925624248 657107.87699721 157531.872459148 5085497.95889384
"784" 566466.612618068 659470.773706495 331362.238971061 659795.069455439 158044.58764385 5101185.79735012
"785" 497211.328584987 618916.633405133 332728.532219783 662060.045514181 158476.079953105 5113955.61327717
"786" 441487.771710453 580205.882290516 333934.220113791 664045.080478984 158853.247437321 5124728.761826
"787" 395160.336978024 542189.047489923 335035.934167308 665843.645214755 159193.680364628 5134104.37483091
"788" 355479.125307906 504035.740155754 336072.69542391 667520.212142889 159509.461898954 5142489.94880036
"789" 320544.724940163 465119.614094723 337072.523759959 669121.044050373 159809.221671039 5150172.85968602
"790" 289000.428368687 424957.325388894 338056.167025827 670680.316993963 160099.296621629 5157361.41270035
"791" 259847.005686828 383181.934038839 339039.191959676 672223.597076741 160384.392335054 5164208.93997093
"792" 232326.594478975 339544.644721157 340033.006637423 673769.611335083 160667.928797916 5170827.56567863
"793" 205846.933368443 293948.500074491 341045.010675188 675330.662499127 160952.143270595 5177294.7100952
"794" 179929.784809597 246528.133408251 342077.789300366 676911.607730471 161237.945228071 5183653.17971635
"795" 154174.916985673 197803.167312656 343126.981925035 678506.895588067 161524.443640399 5189903.86356448
"796" 945123.031665662 815238.204221465 308388.211097909 609746.696737524 157427.145627728 5085360.84454473
"797" 774739.642058039 758609.503200683 310904.974554295 613925.429988796 158177.211660771 5111602.05855853
"798" 654651.768396781 708205.064396941 312870.856823405 617219.900300478 158819.127657777 5131869.09689241
"799" 565429.501775481 664009.529627154 314457.098708146 619872.217930315 159335.169866906 5147679.35815117
"800" 496246.55071409 623384.697787483 315800.899434197 622108.343964479 159769.316810242 5160545.66744948
"801" 440588.946063184 584640.56029761 316986.970822926 624068.373668053 160148.711078992 5171398.55772763
"802" 394317.684834505 546622.634871423 318070.845119 625844.41298712 160491.091121728 5180842.74533754
"803" 354682.277359233 508496.733540605 319090.804227816 627500.04098655 160808.636538865 5189289.34334388
"804" 319783.793863848 469633.243752094 320074.357805384 629080.921809378 161110.044739095 5197028.21820804
"805" 288266.374984456 429545.343789339 321041.902875405 630620.83794388 161401.705123295 5204269.51467278
"806" 259131.735833971 387861.395376918 322008.784335364 632145.13057207 161688.369516012 5211168.05328956
"807" 231622.990146216 344325.094079545 322986.318699783 633672.476054417 161973.505970829 5217837.32227279
"808" 205148.936404271 298826.44459901 323981.981036415 635215.352769148 162259.411310005 5224356.20537992
"809" 179232.643471985 251476.737083439 324998.686539309 636779.138365889 162547.080553584 5230769.36057522
"810" 153475.765288241 202753.803198078 326032.823964686 638359.366017835 162835.757359803 5237080.33727847
"811" 944754.094906458 819782.641744182 294161.769384549 576356.284440485 158506.309401515 5123584.09414317
"812" 774173.827922118 762859.39299942 296631.385240002 580473.305619124 159264.533677323 5150077.47850085
"813" 654028.8545351 712321.706424842 298560.036263886 583716.342751097 159911.171575142 5170505.99112703
"814" 564806.581462778 668032.348363961 300117.079092406 586328.669876496 160430.770974667 5186436.65458009
"815" 495645.022252063 627346.487888036 301436.753711451 588531.844873858 160867.768173792 5199398.01382404
"816" 440015.027458007 588569.345668123 302601.934682549 590463.325180484 161249.562458867 5210329.55838178
"817" 393770.997701699 550542.868656798 303666.959718225 592213.553117811 161594.04956116 5219841.49251885
"818" 354159.631967513 512430.069044143 304669.302032667 593845.009819164 161913.512118919 5228348.50025672
"819" 319280.916162299 473598.849947264 305635.90761563 595402.611911569 162216.719864193 5236142.9105487
"820" 287778.713869963 433559.675004924 306586.777848001 596919.631227453 162510.117320251 5243436.67844915
"821" 258654.857186176 391937.188163551 307536.992708189 598421.082460087 162798.503140259 5250386.06692687
"822" 231152.802491394 348469.125086814 308497.727817734 599925.492290505 163085.391245918 5257105.84570566
"823" 204681.887013268 303035.15916237 309476.466714479 601445.405220966 163373.13147525 5263676.21127989
"824" 178765.995604837 255728.125667973 310476.351659851 602986.582695407 163662.790512532 5270143.39949469
"825" 153008.097909612 206992.84391812 311494.352673776 604545.455998732 163953.720329588 5276513.13454956
"826" 944957.069622432 823847.190703929 281826.120106776 547647.513561909 159439.130732781 5156015.39700964
"827" 774081.99412871 766692.416192469 284243.463292252 551688.62915324 160205.632467746 5182755.9555373
"828" 653807.576882107 716047.763470934 286131.608443252 554871.976543612 160857.269438936 5203345.46809233
"829" 564531.090111304 671679.918829697 287656.955616028 557438.148304443 161380.653484919 5219396.52068076
"830" 495350.015175123 630939.947173608 288950.545817216 559603.453019406 161820.693052416 5232453.07921008
"831" 439716.580341583 592129.860473243 290093.256647239 561502.188588061 162205.056082683 5243463.5004422
"832" 393476.171830487 554089.060876059 291138.121221783 563222.795954334 162551.804423299 5253043.45925609
"833" 353870.97147781 515978.471791625 292121.725539612 564826.429125077 162873.330164901 5261611.21692417
"834" 318998.664210568 477164.06450307 293070.393202095 566357.093013309 163178.47988321 5269461.57445734
"835" 287501.955724776 437154.122553529 294003.682808475 567847.42321823 163473.756109549 5276808.29928978
"836" 258382.144032681 395570.256482215 294936.367225977 569322.003899302 163764.005531331 5283809.08212497
"837" 230882.530129695 352145.325613174 295879.437259898 570799.117132083 164052.787016982 5290579.92998228
"838" 204412.583146785 306750.572275257 296840.330713794 572291.276825413 164342.499303258 5297202.25659644
"839" 178496.626384097 259463.821431672 297822.339503951 573804.5176194 164634.271324874 5303723.69039431
"840" 152738.510998573 210703.093268451 298822.894055972 575336.029512404 164927.544966204 5310151.79106252
"841" 945645.099478844 827562.946326846 270898.272821646 522403.505352604 160260.836201093 5184023.61778471
"842" 774396.019496666 770223.118713929 273257.818620185 526353.500427834 161035.823425644 5211010.4029467
"843" 653932.641837758 719491.040860662 275101.756479821 529467.715317727 161692.75300757 5231762.66126955
"844" 564556.883917523 675056.010216177 276592.571681764 531980.666489301 162220.160606325 5247935.7654871
"845" 495322.026068889 634266.838374204 277857.82710405 534102.471447629 162663.443213586 5261089.00596453
"846" 439658.975016574 595423.480318609 278976.220946772 535963.690060001 163050.550137527 5272179.62906172
"847" 393402.170088466 557363.55021511 279999.357855745 537650.388927576 163399.718554835 5281828.83068353
"848" 353787.895897361 519246.404684258 280962.849351029 539222.143099888 163723.45667031 5290458.50000013
"849" 318910.543782187 480436.484658648 281892.332401919 540721.866950933 164030.692665377 5298365.95141131
"850" 287410.938940845 440440.277868124 282806.872620596 542181.425354931 164327.990299464 5305766.79244377
"851" 258289.309789674 398876.851809286 283720.892952488 543624.86377032 164620.246045139 5312820.15122225
"852" 230788.392919606 355474.968921937 284645.158039973 545070.125586827 164911.0637383 5319643.25588341
"853" 204317.457882919 310098.815165104 285587.013307773 546529.604625573 165202.888560786 5326318.68031309
"854" 178400.963437164 262813.709275794 286549.838908268 548009.514887967 165496.905243732 5332895.31958895
"855" 152643.298217206 214015.410684242 287531.435185332 549507.69755368 165792.632396236 5339382.32641054
"856" 946760.265779298 831027.664787063 261026.93372067 499739.083256119 160997.361517291 5208606.20639797
"857" 775069.783612762 773538.017001739 263322.701248656 503581.568577354 161781.125332639 5235841.6296578
"858" 654366.204102682 722733.358773252 265118.307998681 506616.082709401 162443.668402778 5256760.31293672
"859" 564852.121936085 678239.569162286 266571.421154274 509067.891077016 162975.358823565 5273058.59388559
"860" 495533.626033769 637404.615524616 267805.809635226 511139.885142268 163422.101267986 5286311.16573074
"861" 439818.051661006 598527.275802754 268897.787923815 512958.252171761 163812.140459092 5297484.28497708
"862" 393527.260579515 560443.953065228 269897.394612193 514606.276159651 164163.898901581 5307204.77909127
"863" 353890.466565014 522312.831714826 270839.170522536 516141.67827139 164490.008100358 5315898.25532972
"864" 318997.918891216 483497.121386325 271747.99581841 517606.08812203 164799.483020316 5323864.61095754
"865" 287487.942646931 443501.795972874 272642.389209484 519030.45530392 165098.952281392 5331321.34350644
"866" 258359.237119725 401943.738159658 273536.379234867 520438.172580548 165393.36440371 5338429.04837358
"867" 230853.6245317 358548.186149582 274440.463785628 521846.748864251 165686.368960503 5345306.18048118
"868" 204379.893793399 313173.287413661 275361.853602432 523268.371688121 165980.45633687 5352036.44504996
"869" 178462.386442668 265873.720628819 276303.965892582 524709.351143782 166276.862670219 5358669.91983923
"870" 152705.746163945 217026.385330334 277264.90064457 526168.094068828 166575.173668853 5365217.17499565
"871" 948264.542560987 834316.443075294 251949.705401637 478992.765924978 161668.275944827 5230507.23832836
"872" 776072.545727111 776704.375565254 254175.20258041 482709.996652011 162461.188234328 5257996.63127381
"873" 655082.77665766 725838.64296706 255917.919573505 485653.093071507 163129.700635735 5279087.17114045
"874" 565395.205166792 681292.433359676 257329.818710097 488034.960268878 163665.959705161 5295515.08364059
"875" 495966.111899687 640413.985278022 258530.523086736 490050.131741442 164116.400147209 5308870.69942485
"876" 440177.273755746 601501.59661105 259593.73708758 491819.728492708 164509.577876705 5320129.49494474
"877" 393836.527579013 563390.913698509 260567.781515592 493423.805982767 164864.111790417 5329924.09505006
"878" 354164.971270194 525239.255607444 261486.020825909 494917.931588225 165192.764596708 5338683.95185469
"879" 319247.954981246 486408.82848754 262372.501753404 496342.238925281 165504.643762185 5346711.64093993
"880" 287720.750374397 446403.302605728 263245.137876376 497726.606102856 165806.446873468 5354226.61989703
"881" 258580.117616049 404837.641018191 264117.516350672 499093.651622707 166103.177261096 5361390.99886595
"882" 231066.653609011 361433.984732691 264999.827219884 500460.35024742 166398.531642044 5368324.48326277
"883" 204588.419369755 316045.209824754 265899.106454149 501838.59734818 166695.045299011 5375111.90279934
"884" 178669.420889402 268716.773322053 266818.763684741 503234.722033082 166994.002894372 5381804.46501783
"885" 152914.317493242 219809.317007022 267757.142054728 504647.626603944 167295.050141394 5388414.03002627
"886" 950134.052745471 837488.615741229 243465.761713823 459657.621451324 162288.6813424 5250293.61498865
"887" 777384.679497586 779775.963485484 245613.928289685 463230.286824707 163091.194826592 5278044.95687949
"888" 656065.913004552 728858.251806806 247298.737869995 466069.02155933 163766.073322364 5299314.43112875
"889" 566172.1021765 684264.417626735 248665.551196508 468371.212464979 164307.218259362 5315877.68344325
"890" 496607.281007854 643343.889786563 249829.456943638 470321.798334568 164761.62029267 5329341.06013483
"891" 440725.822150141 604395.058981681 250861.300074911 472036.0756943 165158.164329424 5340689.55102708
"892" 394320.194578809 566253.184871737 251807.516902181 473590.384011059 165515.678000118 5350561.79661211
"893" 354602.411290697 528074.966829915 252700.179695876 475037.80915413 165847.063987003 5359391.25558764
"894" 319652.221733379 489221.784781765 253562.418074046 476416.758266474 166161.528616933 5367483.30212461
"895" 288101.331887278 449196.163920175 254411.477336833 477755.868232489 166465.843077796 5375059.44294993
"896" 258944.184075056 407611.345369451 255260.453087688 479076.852335981 166765.068778498 5382283.36655929
"897" 231419.864071576 364186.694287775 256119.184959333 480396.045664978 167062.95155921 5389276.06827976
"898" 204935.480107193 318770.400761456 256994.494792407 481724.963468487 167362.072059572 5396123.51345853
"899" 179014.507756942 271399.794890409 257889.744072636 483069.879723601 167663.76174023 5402878.01058423
"900" 153261.413060342 222421.285778296 258803.472137624 484430.132591649 167967.721089843 5409552.61807472
"901" 1025729.66910305 729726.343541912 878341.980458666 1927594.87074918 119168.517668495 3412850.55346032
"902" 843619.393050252 676851.804051479 881192.250889968 1932776.3482216 119890.701822784 3436184.41290215
"903" 713930.436825456 629095.337240656 883583.217765187 1937088.90049042 120503.662684067 3454136.30298487
"904" 617181.316252108 586336.181757868 885507.562180292 1940492.9983079 120999.379509922 3468213.69961712
"905" 542155.176233838 546088.026629812 887143.327478406 1943293.57370618 121418.137915395 3479690.93509915
"906" 481977.456431601 506777.819352893 888597.775725037 1945676.5616173 121785.269553152 3489368.96747177
"907" 432222.823637336 467340.153032057 889939.782137102 1947761.9700692 122117.541022864 3497776.70352269
"908" 389923.729495357 427014.22776225 891215.858349313 1949630.95211941 122426.541968386 3505277.31204076
"909" 353018.575263192 385245.305118763 892458.498594495 1951340.18282262 122720.526172271 3512127.52172177
"910" 320028.749331265 341648.023048881 893690.520700027 1952929.83760424 123005.427415876 3518511.73051401
"911" 289860.919205353 296019.45959581 894926.964348259 1954427.98823602 123285.372432415 3524561.2900746
"912" 261680.283926485 248409.796880986 896175.055867291 1955852.66056153 123562.814212558 3530363.75817829
"913" 234824.44295352 199277.856967981 897432.048768241 1957211.95037963 123838.282034531 3535963.74204232
"914" 208739.814229287 149775.458772963 898680.224342121 1958502.07443447 124109.656325472 3541355.10592064
"915" 182930.762402028 102176.753383917 899878.642238373 1959703.27639396 124370.932491177 3546465.37844579
"916" 986502.061091704 769072.462755158 692405.756860011 1507483.63288157 130658.256471252 3859959.74414622
"917" 816011.025055237 714263.842055512 695107.135619048 1511706.12635221 131317.172160963 3883243.10426544
"918" 693691.518297505 662515.179245929 697339.484343356 1515606.06036321 131916.166118917 3901918.35096734
"919" 601732.179803981 617642.97750853 699132.901629339 1518701.10767372 132399.461168567 3916523.97587952
"920" 529916.040367516 576601.262718853 700649.773096409 1521265.66339923 132806.315729964 3928403.87809024
"921" 471932.851174483 537486.302405519 701989.044047852 1523467.37116488 133161.442812173 3938398.26212603
"922" 423692.536528315 499027.145482047 703214.758354076 1525414.61392108 133481.169884623 3947059.67027969
"923" 382435.401061913 460323.843020947 704370.569995421 1527181.01994063 133776.795674402 3954766.90264951
"924" 346233.7053787 420712.163499328 705487.454743495 1528818.49353985 134056.419537951 3961788.3198534
"925" 313698.484000672 379696.630095046 706587.92216073 1530364.47984344 134325.976318209 3968318.516886
"926" 283799.588611391 336928.679859323 707688.204908886 1531846.04018919 134589.81335032 3974499.82608226
"927" 255750.635389623 292225.462554453 708799.040425805 1533281.91562154 134850.96071276 3980434.2291203
"928" 228931.980912691 245639.532521033 709925.14683198 1534683.01935471 135111.139958196 3986188.09542496
"929" 202835.834729743 197606.034597888 711063.07199913 1536051.3002506 135370.475934897 3991790.08919492
"930" 177023.832038386 149208.811851346 712196.738802044 1537376.55170724 135626.811564907 3997221.19101856
"931" 963734.809083937 800801.602536811 575489.181685451 1239534.98499195 138209.099995125 4151519.49346316
"932" 799431.995368637 739088.144173356 578171.144560121 1243924.52618957 138892.916038916 4176026.47570914
"933" 681020.62125839 684709.598295614 580313.984806656 1247613.98318314 139492.069713443 4195331.1132478
"934" 591682.911812849 638296.670134183 582035.026140805 1250550.89760406 139974.170295147 4210393.34473084
"935" 521675.292789386 596472.573877154 583487.613252756 1252994.39007614 140378.983592243 4222621.09369147
"936" 464962.312907714 557143.725136074 584765.773755584 1255102.7923548 140731.333690647 4232890.20859214
"937" 417621.627603903 518921.162916977 585930.704024056 1256978.82682599 141047.569687149 4241774.58036358
"938" 377000.020747312 480826.822506204 587024.337806129 1258692.57744763 141338.986274412 4249666.74036528
"939" 341239.692507171 442139.194371616 588076.633453799 1260293.77009863 141613.684005183 4256844.59732974
"940" 308999.153234772 402312.222637171 589109.634675943 1261818.66393084 141877.627503637 4263510.11123959
"941" 279281.759759769 360939.226362011 590139.698465305 1263293.96663605 142135.251916714 4269812.20634589
"942" 251326.213177693 317752.510730507 591178.512560831 1264738.89668043 142389.781537471 4275860.0032562
"943" 224533.687987481 272662.261085555 592233.091260403 1266165.84521934 142643.324491683 4281729.21470352
"944" 198416.781722389 225851.570379111 593304.603886332 1267579.64045756 142896.736777308 4287462.51564962
"945" 172561.437393609 177960.227831941 594385.555964239 1268975.02314266 143149.183559251 4293063.10816207
"946" 949670.843509071 822056.859373536 497623.028425477 1059453.33939949 143469.77075589 4351373.01831791
"947" 788725.706865447 756594.043678107 500271.579362331 1063841.39784179 144166.771070586 4376787.32657904
"948" 672559.349310818 700496.256206444 502356.64537997 1067408.55319646 144770.061066775 4396587.97592529
"949" 584773.293940117 653023.886329613 504031.737308717 1070254.48372337 145254.530678912 4412010.31363857
"950" 515863.866261869 610604.807216878 505444.355379153 1072628.39799415 145660.616140817 4424513.09201589
"951" 459940.048203133 571031.020271622 506685.277283968 1074683.06131233 146013.425095657 4435000.51250751
"952" 413170.255824525 532841.991172174 507813.819885936 1076517.95946031 146329.453115483 4444063.45738207
"953" 372960.321849757 495012.399389944 508870.772958423 1078201.22414585 146620.077775357 4452105.32224996
"954" 337492.039576042 456786.847409777 509885.393764788 1079781.4249756 146893.455265832 4459411.43943386
"955" 305451.239760996 417590.918474711 510879.347880658 1081294.22890165 147155.60109578 4466189.27533201
"956" 275860.760332938 376987.6602289 511868.927361045 1082766.22165906 147411.01644996 4472592.34272531
"957" 247973.881968159 334667.714563186 512866.159873194 1084216.97292219 147663.032243892 4478734.25890908
"958" 221203.65409169 290473.44193702 513879.030613612 1085659.79996152 147913.944274777 4484696.05816906
"959" 195073.856390037 244468.865730305 514910.75180737 1087101.26958756 148164.947056445 4490527.84925067
"960" 169183.288997572 197081.416808786 515957.723719678 1088539.10064995 148415.813287815 4496244.32591856
"961" 940501.978836917 837399.949395551 442841.544686422 932077.022395098 147302.25374169 4494690.21611877
"962" 781495.247353024 769582.714214963 445450.19248674 936434.511031956 148009.497252423 4520789.35303492
"963" 666683.486780232 712319.230725679 447491.939527836 939921.785338497 148618.016904559 4540985.27645491
"964" 579862.738827823 664105.767812087 449133.040130969 942708.542212758 149106.024906159 4556695.11146578
"965" 511653.569666704 621247.448573734 450516.650909693 945037.024887023 149514.575021491 4569418.30262453
"966" 456243.595650529 581463.5030625 451731.105642954 947056.230529324 149869.086133742 4580081.59282783
"967" 409852.458370401 543247.523804137 452834.294965024 948863.514449037 150186.230243212 4589289.41448165
"968" 369920.283135896 505543.818865915 453866.129721735 950525.753693653 150477.492928766 4597453.82794106
"969" 334652.394523535 467575.365028688 454855.313565699 952090.789700049 150751.103537213 4604866.05483501
"970" 302751.16572828 428750.075893281 455823.185477784 953593.925638553 151013.135808141 4611737.86077433
"971" 273251.397308093 388612.85261859 456785.914714086 955061.684364412 151268.14951531 4618226.21985435
"972" 245415.393936849 346830.218331877 457755.650191069 956513.877126864 151519.550957205 4624447.95289341
"973" 218663.544111471 303206.038165738 458740.860633562 957964.437145307 151769.751519219 4630487.62939665
"974" 192526.451621553 257737.24330098 459745.843215257 959421.082160346 152020.140111115 4636400.00445963
"975" 166610.660076912 210731.233727175 460769.119266896 960883.51244877 152270.828197117 4642206.70367332
"976" 934345.594357121 849042.901371992 402453.892867798 837970.364321099 150204.781780581 4601589.02438731
"977" 776484.157220824 779635.344551013 405019.740560959 842289.120156841 150921.4039672 4628222.17044898
"978" 662508.879295183 721549.606454985 407024.617856372 845716.897289527 151535.384273752 4648742.49039661
"979" 576304.846785922 672801.148120504 408637.094494067 848459.518424456 152027.296877847 4664689.25821557
"980" 508554.782905358 629614.041944721 409996.662687783 850753.771689906 152438.751736248 4677594.89275431
"981" 453488.764855392 589658.956535665 411189.600757594 852745.74473814 152795.471540416 4688404.51127071
"982" 407355.547624355 551398.623745112 412272.580889858 854531.156533739 153114.308113566 4697733.64822719
"983" 367615.489670738 513756.820058477 413284.750043239 856175.920971401 153406.861005505 4706001.48552169
"984" 332488.202971073 475941.91426035 414254.317903733 857727.313759605 153681.437717431 4713504.08373398
"985" 300686.333595251 437350.007144959 415202.312725578 859220.341446007 153944.171922686 4720456.71664708
"986" 271252.244186456 397514.107063057 416144.747259051 860681.448346986 154199.677670631 4727019.12949835
"987" 243454.02075146 356085.241988458 417093.784722204 862130.5859393 154451.421876753 4733310.61572918
"988" 216716.793278161 312842.844999756 418058.147660833 863582.096982163 154701.898341966 4739418.33632104
"989" 190575.588783612 267741.481266175 419042.773002264 865044.495671012 154952.624384109 4745400.27866795
"990" 164641.989906342 221012.704907262 420047.480034376 866518.885381377 155203.926468887 4751282.71329961
"991" 930176.931776585 858234.358080034 371484.638783827 765825.198148123 152476.671875222 4684021.68065708
"992" 772979.021939095 787697.463505652 374006.66510309 770099.906899648 153202.311307283 4711090.48645013
"993" 659517.507861202 729010.486969513 375977.280695707 773477.118321024 153821.735879454 4731885.94134064
"994" 573708.707056747 679863.170715264 377563.303216282 776182.01879285 154317.646300949 4748034.7121377
"995" 506261.852085335 636423.906183482 378900.904019528 778446.636068141 154732.167572309 4761096.59637212
"996" 451428.2090085 596329.630636105 380074.487808839 780414.501777298 155091.313367971 4772032.1493437
"997" 405472.408800375 558021.456700944 381139.595297831 782179.875612444 155412.112161684 4781466.29475221
"998" 365866.497067265 520408.689787066 382134.650813343 783807.795001081 155706.277759837 4789824.26592996
"999" 330838.680551065 482689.37507113 383087.385595898 785345.001258797 155982.196752482 4797406.24411932
"1000" 299107.97576031 444251.288973707 384018.512527484 786826.193808955 156246.062601962 4804430.4828346
"1001" 269721.548163626 404619.13460747 384943.85926185 788277.688733686 156502.540697477 4811059.054213
"1002" 241951.228927726 363433.233607829 385875.53765854 789719.483744941 156755.150352492 4817413.27572893
"1003" 215225.27313884 320456.260830559 386822.394794733 791166.179024486 157006.450012741 4823582.34587992
"1004" 189081.67060688 275613.825586085 387789.765291782 792626.847959761 157258.050448511 4829626.67887423
"1005" 163135.439941498 229085.65608094 388778.324934656 794103.627756524 157510.427626548 4835575.90315898
"1006" 927396.445331036 865734.903451198 346933.973244916 708730.786124461 154305.69258279 4749405.76056035
"1007" 770549.796544972 794364.349020528 349411.473035303 712955.476541268 155040.099221491 4776845.89622322
"1008" 657389.062503651 735223.702847836 351348.405954269 716284.657365337 155664.898835689 4797882.26626454
"1009" 571826.582957234 685770.048866169 352908.450506101 718953.475665867 156164.81703856 4814208.85736085
"1010" 504576.438541116 642132.275279725 354224.63633953 721189.410433989 156582.466785373 4827408.89130701
"1011" 449897.852934569 601923.106003027 355379.566261639 723133.49913587 156944.141792644 4838456.29433511
"1012" 404062.943493733 563567.993653194 356427.672100924 724878.541197606 157267.043352888 4847984.18096295
"1013" 364549.941940593 525965.68631153 357406.657562649 726488.671837348 157562.998545487 4856423.09274135
"1014" 329591.937595805 488306.658950439 358343.767293084 728010.058781484 157840.472909678 4864076.83771221
"1015" 297911.745533612 449972.571341941 359259.38249336 729477.043042217 158105.719194125 4871166.29117543
"1016" 268559.5015151 410482.036985152 360169.118039468 730915.745977058 158363.452151964 4877855.55782757
"1017" 240809.425211565 369467.56480998 361084.98697624 732346.123392621 158617.238529527 4884267.69014931
"1018" 214091.824520346 326679.654548914 362015.8777026 733782.912222006 158869.690944996 4890493.57667653
"1019" 187946.696836956 282022.937872997 362967.374689016 735235.573440912 159122.493183907 4896595.56254303
"1020" 161991.464915052 235639.628587414 363940.74701172 736707.024983474 159376.232474426 4902605.84821773
"1021" 925633.878640733 872033.683892716 326905.685232872 662272.355223205 155814.501794023 4802537.50002064
"1022" 768925.010366607 800028.039851913 329337.483255285 666439.720339981 156557.468750701 4830306.24832516
"1023" 655917.110767727 740535.586321137 331240.098254049 669719.548611637 157187.587684977 4851559.822386
"1024" 570495.686601247 690840.252496209 332773.641871604 672351.060635158 157691.512217604 4868047.54867483
"1025" 503365.850240938 647042.159517576 334068.075154716 674557.090546867 158112.324983554 4881373.29194896
"1026" 448786.135251219 606736.177884871 335204.204432996 676476.062467152 158476.592051025 4892522.89330141
"1027" 403030.552771302 568336.09971044 336235.336628334 678199.206090102 158801.684751579 4902136.82009245
"1028" 363579.795051832 530732.746606453 337198.433335936 679789.661284057 159099.542674611 4910650.40684086
"1029" 328669.287257161 493110.868307338 338120.230163478 681292.941256411 159378.710188527 4918370.74939774
"1030" 297023.860204651 454847.471653775 339020.752913194 682742.95349092 159645.499035181 4925521.10203285
"1031" 267695.339882344 415456.525057754 339915.375540877 684165.548574807 159904.67213737 4932267.40504744
"1032" 239959.383170306 374564.584074537 340815.973649998 685580.556129843 160159.840610743 4938734.25520032
"1033" 213247.600527748 331912.897432898 341731.417322207 687002.748185679 160413.664726181 4945014.00427432
"1034" 187101.335064993 287390.200725728 342667.441871306 688441.840991568 160667.888512028 4951170.6067211
"1035" 161139.705939761 241110.323276606 343625.739445851 689901.349565327 160923.186499148 4957238.32614401
"1036" 924651.229610577 877459.401298371 310150.281012243 623517.135336057 157086.178697425 4846633.75977368
"1037" 767927.13313639 804957.069815038 312534.462455007 627618.45434293 157837.549255387 4874702.52768444
"1038" 654964.327024045 745185.192939116 314401.298899082 630845.074663882 158472.969064323 4896157.10348154
"1039" 569606.029496522 695294.50604137 315907.154654425 633436.182648544 158980.915430182 4912794.66083868
"1040" 502539.171414323 651363.740640544 317178.915294208 635609.659020203 159404.928871673 4926237.75197953
"1041" 448015.675314286 610974.314251258 318295.550566592 637501.07319892 159771.843361667 4937483.11257896
"1042" 402307.537614595 572531.136686199 319309.200037628 639199.903167735 160099.199000978 4947177.98253389
"1043" 362895.2655955 534918.932848523 320256.045566981 640768.155544876 160399.047861197 4955762.13708197
"1044" 328014.788879718 497318.006831071 321162.281314403 642250.58040575 160680.013454071 4963545.731195
"1045" 296391.65917105 459101.719227478 322047.548469824 643680.560625835 160948.466645138 4970754.23631886
"1046" 267078.456207095 419780.374684062 322926.950730292 645083.59322739 161209.218003699 4977555.29823333
"1047" 239351.575495329 378975.826530681 323812.191953029 646479.299197412 161465.921204754 4984074.93208814
"1048" 212643.379919993 336422.033445015 324712.077135944 647882.395487014 161721.280028436 4990406.80227515
"1049" 186496.076716343 291995.243715685 325632.420799148 649302.745681897 161977.090417273 4996616.25707561
"1050" 160529.970180551 245787.039851179 326575.220578566 650744.321907665 162234.098408638 5002739.27960603
"1051" 924291.028132212 882241.35624773 295814.022431389 590448.631144161 158178.825154205 4883922.61830199
"1052" 767437.009206085 809341.846931846 298147.89767662 594473.797103758 158938.508034432 4912272.4966743
"1053" 654437.214260752 749343.288378638 299976.865543606 597641.524102197 159579.255934272 4933917.40747661
"1054" 569081.775966763 699291.15906016 301453.350408879 600187.776923253 160091.268079247 4950697.48570696
"1055" 502033.02086321 655248.029503676 302701.091076504 602325.014896346 160518.536540395 4964252.60705954
"1056" 447532.014892741 614785.003210162 303797.145665368 604185.620811304 160888.161747602 4975589.70011173
"1057" 401845.878627077 576300.096088371 304792.423540604 605857.08513341 161217.85290023 4985362.38649367
"1058" 362452.9675489 538673.24662146 305722.276610984 607400.109955091 161519.775438031 4994014.65021818
"1059" 327588.337801956 501081.226618817 306612.317229954 608858.552696284 161802.632926462 5001859.55811031
"1060" 295977.278735192 462894.46336594 307481.768069458 610265.16805817 162072.85598801 5009124.6964371
"1061" 266672.408070687 423620.285798144 308345.431495254 611645.010711565 162335.302910318 5015979.33452138
"1062" 238950.324291131 382876.717011932 309214.807166148 613017.410500208 162593.66902548 5022550.82534703
"1063" 212243.721568494 340391.791931708 310098.595447047 614396.945647323 162850.69903628 5028934.04647365
"1064" 186095.305300765 296031.65203884 311002.634585186 615793.534404995 163108.235251137 5035195.59341254
"1065" 160126.178908334 249869.932153424 311929.141768793 617211.494385684 163367.084420894 5041372.93005406
"1066" 924447.081229545 886544.844390321 283294.771568447 561637.382376232 159134.24291298 4915991.5219497
"1067" 767373.277944165 813321.625462986 285574.918055668 565574.917981527 159902.222032556 4944610.60543525
"1068" 654271.159313071 753135.652949944 287363.399413053 568676.60630494 160548.373507592 4966439.411847
"1069" 568869.975458083 702947.352721611 288808.419680607 571172.46934381 161064.528523371 4983357.77425476
"1070" 501802.753951584 658806.944870245 290030.445572686 573268.947133075 161495.129296852 4997021.9647608
"1071" 447296.511182232 618277.51976612 291104.519341559 575094.829919486 161867.544039515 5008448.6433196
"1072" 401611.297192012 579751.660591096 292080.24001238 576735.340379356 162199.652966473 5018297.56651877
"1073" 362221.785210992 542105.48179422 292992.06846492 578249.676844567 162503.736746388 5027016.78717721
"1074" 327361.074097842 504512.890813668 293864.987848774 579680.656621063 162788.580570746 5034922.19913165
