"V1" "V2" "V3" "V4" "V5" "V6"
"63" 274912.325433707 10682.7116414303 23964.9507539925 62219.1259772186 24772.0885273835 3773457.92294041
"64" 197067.956534303 11990.8843166673 23901.7495355626 62068.1149407303 24699.0098718484 3777590.12713084
"65" 147147.534758506 9351.27037823373 23872.2207116361 61960.2221794719 24653.1038900842 3777107.8321456
"66" 112238.963027843 6906.93239570706 23851.0263803522 61871.2214859698 24616.2093318653 3775617.97456922
"67" 86851.8409443785 4869.81248305792 23834.5693984835 61793.8577340327 24582.6876998846 3773593.59578162
"68" 67841.3714785614 3212.73140918866 23821.0651458908 61724.6449128635 24551.6505384375 3771271.28020466
"69" 53254.6205121771 1918.02515469949 23809.041413038 61662.3610351971 24523.376703423 3768902.22891456
"70" 41822.4457338607 985.053110491893 23797.0835892603 61607.4714176857 24498.8977443241 3766792.62318302
"71" 32697.5922393106 405.897522743902 23783.9135693641 61560.9653043885 24479.2495709338 3765238.7222013
"72" 25311.841668796 123.979549193725 23768.8719977845 61522.3903910682 24464.1364886779 3764341.61986711
"73" 19280.7013523681 26.2928490521059 23752.308659125 61489.1852904944 24451.6460283668 3763905.16816996
"74" 14326.4444083964 3.74138883789287 23735.0287121548 61458.5504126108 24439.9292472729 3763633.40437476
"75" 10234.3589672028 0.354373178689995 23717.4808078499 61428.8947357448 24428.2367974691 3763354.00047752
"76" 633931.145680828 43.7574577228765 20118.1085094784 49566.346326891 24913.8260125034 3757122.9376074
"77" 410096.366373969 1621.27444248444 20021.7749475049 49304.6287362006 24828.9391443 3767728.60956786
"78" 275117.531393131 11376.9833975103 19896.3457222011 49165.9532638282 24843.0804990797 3785607.03284703
"79" 197446.611973057 12147.1352646419 19840.5990900929 49034.6188858224 24767.8985803392 3789222.38375529
"80" 147426.780888444 9442.27051572387 19812.4338973524 48938.1934253459 24722.329519796 3788687.59604255
"81" 112441.380449468 6984.00096689259 19791.833846973 48858.5970921868 24685.3057438852 3787183.41100881
"82" 87004.3058187593 4936.70217523303 19775.6894087897 48789.5501799044 24651.6303790297 3785144.67734005
"83" 67960.8236829446 3269.13955899227 19762.3591359726 48727.8719079493 24620.4267462297 3782802.66041831
"84" 53351.8538180787 1962.67843547555 19750.5071824817 48672.3995770163 24591.9473282392 3780405.13174384
"85" 41904.4918602559 1016.45541964019 19738.8802272775 48623.5041682233 24567.2057176009 3778255.99430549
"86" 32768.6699154665 423.898906521289 19726.3549699582 48582.1161414713 24547.2641081109 3776655.11718967
"87" 25373.8466321423 131.543154112266 19712.3248061184 48547.9922175334 24531.9031190049 3775715.76189444
"88" 19334.3464213175 28.4222719930691 19697.0383306061 48518.9583640168 24519.2505246994 3775251.87253745
"89" 14372.5363848737 4.12653059839391 19681.1591396418 48492.4584540191 24507.4183004 3774964.82217391
"90" 10273.9719059375 0.399027589113244 19665.0678006651 48466.9719412078 24495.6171029855 3774674.76598654
"91" 637201.091911862 49.9024518858928 16903.7209037123 39851.9797006982 24968.6104798661 3765198.9372316
"92" 411592.710260127 1851.48423403355 16810.5026523553 39615.0233835894 24886.2929101646 3776314.57989448
"93" 275740.843535534 11918.2565873901 16694.1958041055 39489.3447463933 24896.7644523806 3794361.34327911
"94" 198063.583269013 12270.9121696549 16643.7589871679 39373.3255979531 24820.3733280264 3797609.67628791
"95" 147882.313640217 9519.17993075783 16616.6349963364 39286.085897125 24774.9801416324 3797036.96088668
"96" 112782.21089067 7049.86641417421 16596.5217325247 39214.0283627258 24737.7983152612 3795518.35966216
"97" 87267.7487328054 4994.05015953658 16580.6426034954 39151.5969234849 24703.9546572324 3793463.40767196
"98" 68170.532705209 3317.6353309171 16567.4678669806 39095.8791291571 24672.576196308 3791099.9982641
"99" 53523.2454791153 2001.22379212936 16555.7746994986 39045.7918014747 24643.8935003454 3788673.68131389
"100" 42047.8874007555 1043.7453948927 16544.4457407056 39001.6634252501 24618.9064960252 3786487.1390791
"101" 32890.7737528287 439.71380571897 16532.4910147986 38964.3963719671 24598.7007812389 3784843.90449595
"102" 25478.5885939495 138.291799355628 16519.3546550628 38933.9055259491 24583.1223492628 3783867.87213628
"103" 19424.1111784702 30.3583592973455 16505.2037051484 38908.3034551339 24570.3334858005 3783381.53993434
"104" 14449.4093800785 4.48383710263299 16490.5781948366 38885.2126969189 24558.4106412228 3783083.56111051
"105" 10339.9529195895 0.441306663338958 16475.7950632584 38863.1615979296 24546.5269913825 3782787.06096055
"106" 641024.304324679 55.827071593226 14315.45042267 32422.7686701476 25011.507613576 3770873.92186917
"107" 413483.47098645 2072.11509915666 14224.9889717439 32206.5094652928 24931.5926889903 3782493.39436625
"108" 276699.475195572 12363.8489820015 14117.1302600379 32093.589829755 24938.2891336156 3800668.29164399
"109" 198885.256678303 12375.5009091655 14070.6919614044 31989.7689059377 24861.156430156 3803638.94071788
"110" 148491.506388176 9587.4123687743 14044.4188666783 31910.0630690327 24815.8279247109 3803035.29438496
"111" 113243.93734804 7108.74622664233 14024.7298730769 31844.1818004835 24778.4585759091 3801500.80552457
"112" 87628.256339195 5045.42347637741 14009.0921468943 31787.1349880078 24744.4264863653 3799427.00997265
"113" 68459.3291165997 3361.16364710519 13996.0670701917 31736.2448818855 24712.8578062833 3797039.6335106
